ticker,날짜,O,H,L,C,V
1028,2017-03-13,273.03,276.25,272.79,275.41,72075754
1028,2017-03-14,276.8,278.2,276.51,277.89,80672576
1028,2017-03-15,276.91,278.22,276.78,277.89,72419269
1028,2017-03-16,280.99,281.35,279.26,280.11,86725649
1028,2017-03-17,280.02,281.95,279.65,281.86,86561511
1028,2017-03-20,281.08,281.16,280.0,280.75,59316709
1028,2017-03-21,281.54,284.4,281.23,283.84,82816507
1028,2017-03-22,281.07,282.66,280.85,282.63,89305234
1028,2017-03-23,283.29,284.38,282.58,282.81,76370251
1028,2017-03-24,282.66,284.0,281.49,282.31,71004116
1028,2017-03-27,281.1,281.79,279.98,280.36,70908557
1028,2017-03-28,281.85,282.24,280.5,281.25,62564692
1028,2017-03-29,282.52,282.54,281.27,281.86,68195387
1028,2017-03-30,282.44,283.11,280.95,281.66,58287059
1028,2017-03-31,282.03,282.09,280.63,280.64,59369890
1028,2017-04-03,281.51,282.35,280.85,281.6,56544977
1028,2017-04-04,281.25,281.77,280.32,280.92,59581842
1028,2017-04-05,280.99,281.36,278.76,280.74,72393402
1028,2017-04-06,279.57,279.81,278.2,279.47,56812702
1028,2017-04-07,279.64,279.82,277.63,279.01,65058927
1028,2017-04-10,278.69,278.69,276.5,277.21,59920338
1028,2017-04-11,276.55,277.46,275.01,275.49,59390435
1028,2017-04-12,276.11,276.43,275.28,276.21,57613345
1028,2017-04-13,276.38,279.12,275.66,279.12,74096570
1028,2017-04-14,277.59,278.14,276.12,277.31,44577916
1028,2017-04-17,278.06,279.06,277.49,278.1,47713679
1028,2017-04-18,279.36,279.42,277.05,278.23,54714303
1028,2017-04-19,277.66,278.07,275.97,276.49,65259961
1028,2017-04-20,276.32,278.04,275.75,277.76,69505228
1028,2017-04-21,279.44,280.89,278.8,280.05,60449939
1028,2017-04-24,281.66,282.04,280.81,281.96,68129347
1028,2017-04-25,282.17,285.47,282.0,285.41,76977206
1028,2017-04-26,286.04,287.22,285.79,286.78,84108088
1028,2017-04-27,285.8,287.76,285.52,287.34,83543761
1028,2017-04-28,288.51,289.02,286.76,287.21,78761769
1028,2017-05-02,288.6,291.12,288.39,289.65,69806537
1028,2017-05-04,290.53,292.47,290.53,292.47,65038449
1028,2017-05-08,292.95,299.86,292.66,299.86,102035695
1028,2017-05-10,299.81,304.26,295.53,296.19,128100790
1028,2017-05-11,297.25,300.22,296.35,299.75,111189592
1028,2017-05-12,299.78,300.1,297.84,298.25,74390373
1028,2017-05-15,298.54,299.84,297.51,298.87,58674063
1028,2017-05-16,301.25,301.65,298.05,299.67,97285311
1028,2017-05-17,299.02,299.95,297.9,299.34,77839180
1028,2017-05-18,296.34,298.78,295.66,298.47,83316998
1028,2017-05-19,298.26,299.1,297.44,298.08,74781456
1028,2017-05-22,299.76,300.7,298.98,300.63,71066311
1028,2017-05-23,301.44,303.7,300.41,301.36,76648597
1028,2017-05-24,302.32,302.79,301.23,301.71,111991199
1028,2017-05-25,302.83,305.34,302.18,305.22,100091464
1028,2017-05-26,305.41,308.51,305.07,306.96,98095084
1028,2017-05-29,307.98,309.32,305.13,306.52,105979749
1028,2017-05-30,306.89,306.99,303.11,304.59,94122923
1028,2017-05-31,303.79,306.18,303.64,304.67,114684218
1028,2017-06-01,304.74,305.3,302.99,304.03,77246409
1028,2017-06-02,305.34,308.01,305.27,307.83,94028198
1028,2017-06-05,308.52,308.59,306.79,307.33,76116505
1028,2017-06-07,306.94,307.59,305.42,305.68,87994842
1028,2017-06-08,305.7,306.87,304.17,306.25,126075318
1028,2017-06-09,307.51,310.02,307.17,309.38,118710845
1028,2017-06-12,307.74,308.31,305.59,306.24,95851668
1028,2017-06-13,306.25,308.29,306.25,308.02,94388271
1028,2017-06-14,309.53,310.05,307.03,307.95,113446691
1028,2017-06-15,308.02,308.83,305.04,306.69,95414968
1028,2017-06-16,306.97,307.4,305.82,306.79,87835200
1028,2017-06-19,307.14,309.29,306.19,308.61,87803667
1028,2017-06-20,310.55,310.63,308.72,309.31,122387584
1028,2017-06-21,307.61,308.0,306.13,307.52,100934522
1028,2017-06-22,308.6,309.47,307.28,309.47,88484411
1028,2017-06-23,309.36,310.58,308.96,310.26,81460822
1028,2017-06-26,310.53,312.22,310.13,311.89,71899575
1028,2017-06-27,311.72,312.95,311.05,312.12,131745542
1028,2017-06-28,310.71,312.03,310.47,310.84,94923309
1028,2017-06-29,312.86,313.79,312.26,312.56,103106398
1028,2017-06-30,310.61,311.76,310.17,311.76,73223855
1028,2017-07-03,312.5,312.93,310.85,312.39,71751189
1028,2017-07-04,312.42,312.82,309.78,310.46,89184202
1028,2017-07-05,309.87,312.1,309.64,311.77,68312133
1028,2017-07-06,312.17,312.5,310.76,311.88,73586251
1028,2017-07-07,310.17,311.45,309.62,310.66,87671047
1028,2017-07-10,311.65,312.41,310.72,311.46,78671662
1028,2017-07-11,312.04,313.7,311.5,313.59,85934694
1028,2017-07-12,313.5,314.3,313.21,313.58,89115637
1028,2017-07-13,315.46,318.4,315.03,316.35,94915778
1028,2017-07-14,317.7,318.29,316.81,317.35,103194905
1028,2017-07-17,319.22,319.45,317.86,318.52,74535407
1028,2017-07-18,318.38,318.66,317.59,318.65,80887404
1028,2017-07-19,319.15,319.15,317.52,318.91,77075918
1028,2017-07-20,319.68,320.99,318.67,320.61,81103749
1028,2017-07-21,320.17,322.01,320.0,321.79,81102212
1028,2017-07-24,321.74,322.01,320.82,322.01,71711973
1028,2017-07-25,321.7,322.16,319.72,320.15,82694588
1028,2017-07-26,320.86,320.9,318.68,319.46,96654810
1028,2017-07-27,320.63,321.46,319.51,320.51,75487143
1028,2017-07-28,319.01,319.18,313.72,314.13,100379903
1028,2017-07-31,312.73,314.81,312.2,314.6,82978153
1028,2017-08-01,313.58,318.58,313.19,317.04,81842515
1028,2017-08-02,318.58,318.86,317.17,317.69,94041237
1028,2017-08-03,316.95,317.02,310.22,312.29,112323353
1028,2017-08-04,312.8,314.14,311.89,313.46,79345689
1028,2017-08-07,314.34,315.75,313.24,313.96,68357456
1028,2017-08-08,314.94,315.66,311.99,313.4,71588473
1028,2017-08-09,311.2,312.34,309.18,309.52,73811324
1028,2017-08-10,308.3,309.78,305.73,308.37,105187032
1028,2017-08-11,303.37,304.96,301.32,302.72,96750588
1028,2017-08-14,304.99,305.84,303.75,304.93,68089765
1028,2017-08-16,308.27,308.66,306.59,307.16,89402156
1028,2017-08-17,307.85,309.58,307.16,309.02,99260891
1028,2017-08-18,305.91,309.08,305.9,308.39,77615713
1028,2017-08-21,309.09,309.09,307.56,308.14,62873236
1028,2017-08-22,308.66,309.93,308.5,309.34,63192141
1028,2017-08-23,311.02,311.52,308.85,309.71,62660515
1028,2017-08-24,310.14,311.73,309.72,310.73,72198296
1028,2017-08-25,311.56,312.16,310.24,311.21,73859701
1028,2017-08-28,310.69,311.79,308.89,309.53,63867035
1028,2017-08-29,307.46,308.64,304.24,308.64,65554242
1028,2017-08-30,309.08,309.65,308.45,309.65,59533620
1028,2017-08-31,309.77,310.33,307.14,308.28,99272919
1028,2017-09-01,308.85,309.43,306.82,307.78,75664939
1028,2017-09-04,302.52,306.38,302.45,304.19,67728884
1028,2017-09-05,305.64,305.66,303.06,304.06,75190110
1028,2017-09-06,303.62,303.85,302.41,303.18,91537909
1028,2017-09-07,304.4,307.56,304.36,306.97,80368098
1028,2017-09-08,307.68,308.1,306.63,307.43,69035548
1028,2017-09-11,309.06,311.26,308.95,309.83,81058065
1028,2017-09-12,311.7,311.78,309.53,310.42,70412925
1028,2017-09-13,311.16,312.24,309.76,310.0,86743767
1028,2017-09-14,310.82,312.52,309.75,312.52,132258809
1028,2017-09-15,311.19,313.69,310.82,313.69,92788509
1028,2017-09-18,314.31,318.93,314.17,318.93,77353516
1028,2017-09-19,319.04,319.45,318.03,318.51,89265871
1028,2017-09-20,319.1,320.4,317.19,318.48,93158499
1028,2017-09-21,318.38,319.23,317.4,318.25,92117705
1028,2017-09-22,318.06,319.15,315.47,316.71,91114385
1028,2017-09-25,316.81,317.35,315.3,316.4,78658264
1028,2017-09-26,314.96,315.68,313.68,314.29,85806558
1028,2017-09-27,314.73,314.73,313.32,313.82,66673270
1028,2017-09-28,314.32,315.17,312.88,313.85,70539657
1028,2017-09-29,314.6,316.45,314.6,316.27,63212819
1028,2017-10-10,321.29,324.0,320.57,322.49,99579460
1028,2017-10-11,323.97,326.2,323.43,326.12,86127576
1028,2017-10-12,326.58,328.11,325.96,328.11,98833956
1028,2017-10-13,327.7,328.44,326.65,327.35,100703167
1028,2017-10-16,328.57,329.42,326.99,327.82,85193431
1028,2017-10-17,328.69,329.21,327.84,328.51,76864867
1028,2017-10-18,328.06,329.43,327.13,328.4,75593716
1028,2017-10-19,328.67,329.34,326.04,326.47,90044307
1028,2017-10-20,327.08,328.89,327.02,328.89,99616734
1028,2017-10-23,330.24,330.55,328.5,329.45,75013146
1028,2017-10-24,329.34,330.12,328.91,328.96,70814509
1028,2017-10-25,329.75,330.05,327.84,329.31,83839076
1028,2017-10-26,328.63,329.65,326.99,326.99,99449481
1028,2017-10-27,327.5,329.75,326.62,329.23,90502528
1028,2017-10-30,331.72,331.72,329.62,330.38,90392456
1028,2017-10-31,330.05,334.4,329.66,333.57,97634681
1028,2017-11-01,335.67,338.76,335.6,338.76,93840159
1028,2017-11-02,339.33,339.59,336.83,337.53,86219221
1028,2017-11-03,339.08,339.12,336.16,338.83,75755995
1028,2017-11-06,338.66,339.01,334.53,337.4,77983014
1028,2017-11-07,337.23,338.35,336.0,336.76,114245452
1028,2017-11-08,335.2,338.9,335.02,337.8,114008667
1028,2017-11-09,338.55,338.59,334.99,337.14,108972254
1028,2017-11-10,335.64,336.69,334.63,335.96,86246292
1028,2017-11-13,336.63,337.34,333.73,334.33,91507408
1028,2017-11-14,334.63,334.73,333.13,333.62,94187998
1028,2017-11-15,333.39,333.6,331.36,332.17,112556915
1028,2017-11-16,332.75,334.92,331.84,334.36,82133725
1028,2017-11-17,336.05,338.04,334.18,334.18,92925135
1028,2017-11-20,334.43,335.18,332.26,332.92,76767515
1028,2017-11-21,333.78,334.92,332.7,333.51,123280202
1028,2017-11-22,335.93,337.05,334.62,335.49,114422106
1028,2017-11-23,335.66,335.89,333.99,334.51,71015884
1028,2017-11-24,334.77,335.44,333.86,335.44,73264290
1028,2017-11-27,335.24,335.61,329.47,329.53,91207728
1028,2017-11-28,330.19,331.58,328.51,330.99,93026253
1028,2017-11-29,331.41,332.22,330.04,330.68,67852315
1028,2017-11-30,328.45,329.55,324.82,325.25,121247727
1028,2017-12-01,326.85,326.85,324.5,324.78,82199536
1028,2017-12-04,326.31,328.77,324.88,328.77,91082609
1028,2017-12-05,326.77,330.17,326.34,329.61,97569907
1028,2017-12-06,329.48,329.51,324.52,324.52,129647868
1028,2017-12-07,325.31,325.53,322.39,323.59,128719433
1028,2017-12-08,324.84,325.38,323.42,324.68,125459527
1028,2017-12-11,325.13,325.4,323.34,325.09,90620838
1028,2017-12-12,325.15,325.26,323.27,324.07,91125283
1028,2017-12-13,324.14,326.58,323.13,326.18,90539672
1028,2017-12-14,327.0,331.22,324.74,324.74,134155182
1028,2017-12-15,327.39,328.34,325.36,326.23,128652626
1028,2017-12-18,327.09,327.16,325.64,326.6,103730896
1028,2017-12-19,327.62,329.43,325.82,326.76,86085462
1028,2017-12-20,326.2,327.51,325.55,325.79,66251852
1028,2017-12-21,325.82,325.88,319.72,319.72,86541346
1028,2017-12-22,320.86,321.89,319.55,321.21,81169545
1028,2017-12-26,322.14,323.43,318.89,318.89,87522605
1028,2017-12-27,318.18,320.25,316.9,320.25,74283096
1028,2017-12-28,320.63,324.74,320.34,324.74,68940395
1028,2018-01-02,325.73,326.45,324.3,326.0,70743522
1028,2018-01-03,327.13,328.37,326.56,327.13,109848429
1028,2018-01-04,329.52,329.52,324.58,324.58,106564749
1028,2018-01-05,326.06,329.03,325.78,328.97,96164059
1028,2018-01-08,330.83,331.65,328.47,331.28,88480267
1028,2018-01-09,330.67,332.7,328.53,330.25,100983981
1028,2018-01-10,330.87,330.97,327.07,327.61,140728353
1028,2018-01-11,326.92,327.98,325.07,325.67,120937660
1028,2018-01-12,327.34,327.5,324.22,326.72,143376639
1028,2018-01-15,328.57,328.94,326.21,327.39,98449639
1028,2018-01-16,327.44,330.5,326.65,330.02,107815819
1028,2018-01-17,329.31,330.21,328.03,329.19,95197163
1028,2018-01-18,331.03,331.88,328.77,329.13,94897476
1028,2018-01-19,329.81,330.55,328.51,329.52,94693624
1028,2018-01-22,328.78,328.84,324.56,326.27,80821473
1028,2018-01-23,327.42,330.93,327.17,330.93,102543043
1028,2018-01-24,330.37,332.44,329.86,330.91,89710389
1028,2018-01-25,330.67,334.5,330.6,334.08,124683283
1028,2018-01-26,333.75,335.38,332.51,335.38,112866799
1028,2018-01-29,337.28,339.27,337.05,338.05,121234328
1028,2018-01-30,336.62,337.88,333.4,333.4,109651135
1028,2018-01-31,332.38,338.48,331.65,333.38,113798703
1028,2018-02-01,335.06,335.66,332.93,333.36,92493025
1028,2018-02-02,332.69,332.69,326.3,327.01,100573692
1028,2018-02-05,322.05,324.64,320.6,323.29,101936202
1028,2018-02-06,316.62,319.15,312.62,318.01,126683154
1028,2018-02-07,322.06,322.1,310.47,310.48,106916193
1028,2018-02-08,310.84,314.24,309.95,311.62,111638307
1028,2018-02-09,303.54,306.34,303.47,304.83,103308860
1028,2018-02-12,306.91,309.65,305.17,308.13,84613588
1028,2018-02-13,310.45,314.15,309.23,310.87,86757409
1028,2018-02-14,313.33,315.53,312.81,314.4,69232691
1028,2018-02-19,318.42,318.8,314.51,316.61,70084091
1028,2018-02-20,315.19,315.73,312.2,312.83,56031782
1028,2018-02-21,313.14,314.95,310.99,314.47,61420889
1028,2018-02-22,312.72,313.49,311.13,312.17,65201706
1028,2018-02-23,313.89,316.81,313.89,316.81,74326791
1028,2018-02-26,318.49,318.6,316.12,317.34,86345770
1028,2018-02-27,319.52,320.71,316.83,316.83,69195047
1028,2018-02-28,315.89,317.42,312.75,312.86,94901084
1028,2018-03-02,310.11,310.42,306.88,308.35,83585114
1028,2018-03-05,308.39,308.79,304.46,304.58,66486940
1028,2018-03-06,308.15,310.65,306.95,310.46,87806119
1028,2018-03-07,311.57,314.11,309.11,311.14,97307265
1028,2018-03-08,313.62,314.78,311.04,314.78,92592366
1028,2018-03-09,316.06,320.47,314.87,317.67,108412925
1028,2018-03-12,321.32,321.86,319.69,320.7,93547167
1028,2018-03-13,320.98,322.98,320.37,322.98,96756675
1028,2018-03-14,320.72,322.27,320.39,321.99,76075102
1028,2018-03-15,322.06,323.44,319.76,322.74,70221874
1028,2018-03-16,322.94,323.42,320.3,322.88,75856708
1028,2018-03-19,322.57,322.8,319.72,320.35,73051142
1028,2018-03-20,317.79,321.8,317.66,321.79,65015460
1028,2018-03-21,322.19,322.85,321.46,321.6,72017719
1028,2018-03-22,322.97,324.72,321.8,323.32,91616742
1028,2018-03-23,316.6,317.13,311.78,312.42,102460781
1028,2018-03-26,311.93,314.89,309.85,314.89,82453842
1028,2018-03-27,317.22,317.39,315.24,316.34,86172586
1028,2018-03-28,312.54,313.06,310.35,311.81,95208146
1028,2018-03-29,312.03,314.45,310.8,313.82,85494465
1028,2018-03-30,316.19,316.92,314.59,314.61,111256198
1028,2018-04-02,315.56,317.07,313.62,314.0,85963494
1028,2018-04-03,311.03,313.38,309.91,313.38,132269356
1028,2018-04-04,314.21,314.21,308.33,308.54,139804489
1028,2018-04-05,311.12,314.53,310.3,313.04,103602013
1028,2018-04-06,310.39,312.32,309.73,311.61,107254276
1028,2018-04-09,310.88,313.88,310.86,313.45,101642863
1028,2018-04-10,312.53,314.77,309.58,313.94,91825928
1028,2018-04-11,314.83,315.45,312.44,312.94,108373705
1028,2018-04-12,313.92,314.69,312.99,313.22,95163393
1028,2018-04-13,314.42,315.71,313.77,314.86,92858837
1028,2018-04-16,316.45,316.53,314.14,315.17,69234245
1028,2018-04-17,315.44,316.48,313.95,314.64,73081680
1028,2018-04-18,316.58,319.28,316.55,318.64,93161795
1028,2018-04-19,319.26,320.68,318.47,320.12,116870128
1028,2018-04-20,318.6,319.39,317.29,317.89,104385114
1028,2018-04-23,317.32,318.28,316.5,317.89,108889156
1028,2018-04-24,318.24,318.3,314.43,315.86,94691235
1028,2018-04-25,313.09,314.43,312.1,313.99,82175475
1028,2018-04-26,315.55,319.06,314.95,318.08,91035948
1028,2018-04-27,321.39,322.93,319.43,320.8,92189979
1028,2018-04-30,321.93,323.58,321.66,323.56,139570146
1028,2018-05-02,323.56,323.97,321.99,322.53,158304073
1028,2018-05-03,322.83,322.95,320.55,320.55,117280149
1028,2018-05-04,320.56,321.0,316.75,316.75,173911992
1028,2018-05-08,317.79,319.53,314.95,315.87,141252903
1028,2018-05-09,315.93,316.08,312.6,314.42,123610877
1028,2018-05-10,316.51,317.34,315.11,317.31,120900799
1028,2018-05-11,318.03,319.7,317.86,318.51,112400273
1028,2018-05-14,318.93,319.5,317.09,317.72,141538609
1028,2018-05-15,317.73,318.35,314.57,314.94,128386791
1028,2018-05-16,313.81,316.62,313.78,315.97,129023454
1028,2018-05-17,317.33,317.77,314.29,314.29,107625556
1028,2018-05-18,315.5,315.8,314.46,315.37,83885741
1028,2018-05-21,315.74,317.19,313.45,316.25,96767581
1028,2018-05-23,316.45,319.04,316.01,318.31,122345138
1028,2018-05-24,318.93,319.46,316.55,317.48,83136549
1028,2018-05-25,315.92,318.88,315.43,318.05,130285429
1028,2018-05-28,318.37,319.99,318.04,318.99,147738402
1028,2018-05-29,318.7,319.4,316.18,316.2,117359573
1028,2018-05-30,314.64,315.2,308.07,309.26,135723801
1028,2018-05-31,312.01,312.26,309.84,310.92,228470211
1028,2018-06-01,310.13,314.14,309.87,313.22,120951008
1028,2018-06-04,313.7,315.46,313.26,314.84,104433092
1028,2018-06-05,315.12,316.07,312.83,315.76,105957534
1028,2018-06-07,317.94,319.19,317.03,317.67,108023493
1028,2018-06-08,316.94,317.25,314.53,314.97,103097911
1028,2018-06-11,315.24,317.35,314.24,317.22,103064680
1028,2018-06-12,317.81,318.3,316.21,316.84,122232887
1028,2018-06-14,314.6,314.82,311.03,311.2,147740327
1028,2018-06-15,312.43,312.55,308.71,308.73,127404321
1028,2018-06-18,308.73,308.95,303.77,305.35,121133368
1028,2018-06-19,304.92,305.79,300.74,301.35,117682210
1028,2018-06-20,302.95,305.69,301.83,304.02,104269432
1028,2018-06-21,304.06,305.04,301.02,301.02,101197347
1028,2018-06-22,298.81,303.72,298.71,303.69,92739484
1028,2018-06-25,302.77,303.99,300.69,303.37,83138792
1028,2018-06-26,300.3,303.83,299.5,302.76,95031259
1028,2018-06-27,302.73,304.29,301.92,302.25,100170817
1028,2018-06-28,299.91,300.83,297.72,298.26,88459439
1028,2018-06-29,299.37,300.28,295.97,299.66,91792665
1028,2018-07-02,299.12,300.04,292.93,292.93,93227856
1028,2018-07-03,294.89,295.06,290.89,293.35,88702982
1028,2018-07-04,293.54,294.63,291.87,292.26,67009732
1028,2018-07-05,292.12,293.6,289.9,291.63,64860933
1028,2018-07-06,292.04,294.73,290.09,293.11,100948428
1028,2018-07-09,293.88,296.63,292.58,295.2,80243411
1028,2018-07-10,297.14,297.99,295.84,296.19,74327612
1028,2018-07-11,293.8,295.27,291.77,294.43,102397446
1028,2018-07-12,294.94,296.63,293.77,294.41,94349370
1028,2018-07-13,295.88,298.99,295.86,298.65,88560244
1028,2018-07-16,298.71,299.56,297.06,297.37,69363778
1028,2018-07-17,297.46,298.15,295.74,296.88,77991692
1028,2018-07-18,299.2,300.24,296.08,296.47,78882065
1028,2018-07-19,297.71,297.94,295.52,295.9,85404326
1028,2018-07-20,295.78,297.52,294.05,296.95,76112114
1028,2018-07-23,296.81,296.81,293.8,294.56,87894415
1028,2018-07-24,294.92,296.05,293.28,295.49,99972013
1028,2018-07-25,295.99,297.17,294.29,294.85,85722422
1028,2018-07-26,296.2,298.22,295.11,296.95,93045034
1028,2018-07-27,297.29,297.88,296.21,297.78,71327558
1028,2018-07-30,297.01,298.0,295.99,297.29,66415670
1028,2018-07-31,297.01,297.79,296.14,297.45,71873287
1028,2018-08-01,298.32,299.96,298.06,298.69,70926189
1028,2018-08-02,298.25,298.54,292.89,293.55,75898396
1028,2018-08-03,294.45,295.85,293.59,295.61,63188526
1028,2018-08-06,295.79,297.37,294.78,295.24,70148503
1028,2018-08-07,295.79,297.38,294.37,297.18,70324394
1028,2018-08-08,297.97,298.46,296.78,297.19,76314169
1028,2018-08-09,297.23,297.41,295.61,297.41,87043225
1028,2018-08-10,295.93,296.1,293.05,293.64,94304585
1028,2018-08-13,291.21,292.09,288.11,289.85,94718605
1028,2018-08-14,290.03,291.64,289.61,291.08,75903274
1028,2018-08-16,287.1,289.05,285.42,288.24,93688087
1028,2018-08-17,288.57,289.35,287.78,288.57,67286037
1028,2018-08-20,289.78,290.93,288.15,288.61,74149913
1028,2018-08-21,288.51,292.41,287.94,291.93,79695581
1028,2018-08-22,292.45,293.83,291.93,293.0,81675940
1028,2018-08-23,294.21,294.37,292.39,294.29,73747948
1028,2018-08-24,293.26,295.91,292.53,295.54,70163666
1028,2018-08-27,296.21,297.34,295.3,296.83,85300783
1028,2018-08-28,298.67,298.95,296.6,297.22,84392569
1028,2018-08-29,297.31,298.23,296.63,298.05,81223962
1028,2018-08-30,298.44,299.99,297.37,298.05,80675778
1028,2018-08-31,296.49,300.07,296.09,300.07,107570452
1028,2018-09-03,299.15,299.28,296.85,297.49,64698983
1028,2018-09-04,297.72,299.2,296.86,298.8,64654196
1028,2018-09-05,297.89,298.4,294.37,294.96,81061721
1028,2018-09-06,294.23,295.82,293.62,294.28,79880306
1028,2018-09-07,292.26,293.79,290.69,292.86,90385670
1028,2018-09-10,292.37,294.06,292.25,293.7,84203824
1028,2018-09-11,293.42,294.75,291.49,292.46,83406572
1028,2018-09-12,292.74,293.29,290.89,292.35,87628838
1028,2018-09-13,292.5,293.42,291.78,292.42,98537251
1028,2018-09-14,295.19,297.38,295.04,297.29,83088746
1028,2018-09-17,296.7,296.74,294.14,295.23,64924720
1028,2018-09-18,293.06,296.51,293.03,296.1,77064535
1028,2018-09-19,297.63,297.72,295.5,296.64,94195142
1028,2018-09-20,297.47,300.45,297.12,299.04,97943342
1028,2018-09-21,299.84,300.81,298.9,300.81,124341794
1028,2018-09-27,299.54,302.6,299.54,302.59,120499022
1028,2018-09-28,302.53,302.64,299.83,300.51,111432440
1028,2018-10-01,301.55,301.97,299.3,300.17,77258157
1028,2018-10-02,300.2,300.93,296.36,296.53,86569267
1028,2018-10-04,296.42,296.42,291.26,291.78,107326531
1028,2018-10-05,291.42,292.66,289.33,291.28,93624742
1028,2018-10-08,290.02,292.29,289.91,289.91,69771638
1028,2018-10-10,290.23,290.37,286.92,287.85,117740377
1028,2018-10-11,281.52,282.65,275.15,275.15,144521665
1028,2018-10-12,275.82,281.26,275.43,279.37,101671628
